"name","sku","category","subcategory","childcategory","product_group","unit","brand","alert_quantity","vat_percent","minimum_sale_price","minimum_wholesale_price","barcode","purchase_price","selling_price","discount_type","discount_value","wholesale_price","minimum_wholesale_quantity","size","color","opening_stock_qty","opening_stock_purchase_price_rate","author"
"Miyako one piecs - 20","","miyako one piecs","","","","Pcs","","0","0","0","0","42380341","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Pink","5","3350",""
"Miyako one piecs - 20","","miyako one piecs","","","","Pcs","","0","0","0","0","42380343","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","4","3350",""
"Long Dress - 9","","long dress","","","","Pcs","","0","0","0","0","43030995","3450","3950","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","Brown","0","3450",""
"Long Dress - 9","","long dress","","","","Pcs","","0","0","0","0","43030998","3450","3950","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","Maroon","2","3450",""
"Long Dress - 9","","long dress","","","","Pcs","","0","0","0","0","43031000","3450","3950","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","Black","1","3450",""
"Long Dress - 9","","long dress","","","","Pcs","","0","0","0","0","80479185","3450","3950","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","snow white","0","3450",""
"Miyako one piecs - 21","","miyako one piecs","","","","Pcs","","0","0","0","0","43638943","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Onion Pink","0","3350",""
"Miyako one piecs - 21","","miyako one piecs","","","","Pcs","","0","0","0","0","43672248","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","White","13","3350",""
"Miyako one piecs - 21","","miyako one piecs","","","","Pcs","","0","0","0","0","43706166","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brown","8","3350",""
"Miyako one piecs - 21","","miyako one piecs","","","","Pcs","","0","0","0","0","43726467","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brick Color","0","3350",""
"Miyako one piecs - 21","","miyako one piecs","","","","Pcs","","0","0","0","0","43745146","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Green","8","3350",""
"Miyako one piecs - 21","","miyako one piecs","","","","Pcs","","0","0","0","0","43790623","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","blue","7","3350",""
"Beach Gown - 30","","beach gown","","","","Pcs","","0","0","0","0","44075372","3350","3850","Amount","0","0","0","Body free size from 34” to 42“ (One size )","blue","0","3350",""
"Beach Gown - 30","","beach gown","","","","Pcs","","0","0","0","0","44089644","3350","3850","Amount","0","0","0","Body free size from 34” to 42“ (One size )","Green","0","3350",""
"Beach Gown - 30","","beach gown","","","","Pcs","","0","0","0","0","44190636","3350","3850","Amount","0","0","0","Body free size from 34” to 42“ (One size )","Pink","0","3350",""
"Beach Gown - 31","","beach gown","","","","Pcs","","0","0","0","0","44670035","3150","3650","Amount","0","0","0","Body free size from 34” to 46“ (One size )","red","0","3150",""
"Beach Gown - 31","","beach gown","","","","Pcs","","0","0","0","0","44670039","3150","3650","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Beige colour","1","3150",""
"Beach Gown - 31","","beach gown","","","","Pcs","","0","0","0","0","44714681","3150","3650","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Sky blue","0","3150",""
"Beach Gown - 31","","beach gown","","","","Pcs","","0","0","0","0","44732901","3150","3650","Amount","0","0","0","Body free size from 34” to 46“ (One size )","navy blue","0","3150",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","44906344","3150","3650","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Cream","10","3150",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","44929586","3150","3650","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Olive","8","3150",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","44954362","3150","3650","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","8","3150",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","44968588","3150","3650","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Coffee","17","3150",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","44982433","3150","3650","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brick Color","10","3150",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","45056209","3150","3650","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brown","6","3150",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","96638045","0","0","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Cream","0","0",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","96638048","0","0","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Olive","0","0",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","96638050","0","0","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Black","0","0",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","96638053","0","0","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Coffee","0","0",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","96638055","0","0","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Brick Color","0","0",""
"cords set - 26","","Cords set","","","","Pcs","","0","0","0","0","96638057","0","0","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Brown","0","0",""
"Beach Gown - 32","","beach gown","","","","Pcs","","0","0","0","0","45177578","3150","3650","Amount","0","0","0","Body free size from 34” to 44“ (One size )","marron","0","3150",""
"Beach Gown - 32","","beach gown","","","","Pcs","","0","0","0","0","45213277","3150","3650","Amount","0","0","0","Body free size from 34” to 44“ (One size )","Black","0","3150",""
"Beach Gown - 32","","beach gown","","","","Pcs","","0","0","0","0","45280885","3150","3650","Amount","0","0","0","Body free size from 34” to 44“ (One size )","nude color","0","3150",""
"Beach Gown - 32","","beach gown","","","","Pcs","","0","0","0","0","45298682","3150","3650","Amount","0","0","0","Body free size from 34” to 44“ (One size )","White","0","3150",""
"cords set - 27","","Cords set","","","","Pcs","","0","0","0","0","45625769","3450","3950","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Cream","0","3450",""
"cords set - 27","","Cords set","","","","Pcs","","0","0","0","0","45644119","3450","3950","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","1","3450",""
"cords set - 27","","Cords set","","","","Pcs","","0","0","0","0","45659353","3450","3950","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Green","1","3450",""
"cords set - 27","","Cords set","","","","Pcs","","0","0","0","0","45673157","3450","3950","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Parrot Color","0","3450",""
"cords set - 27","","Cords set","","","","Pcs","","0","0","0","0","45689163","3450","3950","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","marron","0","3450",""
"cords set - 27","","Cords set","","","","Pcs","","0","0","0","0","45714813","3450","3950","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Minty green","1","3450",""
"Beach Gown - 33","","beach gown","","","","Pcs","","0","0","0","0","66157301","3350","3850","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Brick Color","5","3350",""
"Beach Gown - 33","","beach gown","","","","Pcs","","0","0","0","0","66157304","3350","3850","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Dark chocolate","13","3350",""
"Beach Gown - 33","","beach gown","","","","Pcs","","0","0","0","0","66157307","3350","3850","Amount","0","0","0","Body free size from 34” to 46“ (One size )","red","17","3350",""
"cords set - 28","","Cords set","","","","Pcs","","0","0","0","0","66415524","3450","3950","Amount","0","0","0","Body free size from 34” to 48“ (One size )","marron","39","3450",""
"cords set - 28","","Cords set","","","","Pcs","","0","0","0","0","66463920","3450","3950","Amount","0","0","0","Body free size from 34” to 48“ (One size )","Light levender","4","3450",""
"cords set - 28","","Cords set","","","","Pcs","","0","0","0","0","66495117","3450","3950","Amount","0","0","0","Body free size from 34” to 48“ (One size )","Parrot Color","3","3450",""
"cords set - 28","","Cords set","","","","Pcs","","0","0","0","0","66513749","3450","3950","Amount","0","0","0","Body free size from 34” to 48“ (One size )","Brown","2","3450",""
"cords set - 28","","Cords set","","","","Pcs","","0","0","0","0","66547080","3450","3950","Amount","0","0","0","Body free size from 34” to 48“ (One size )","Minty green","5","3450",""
"cords set - 28","","Cords set","","","","Pcs","","0","0","0","0","45548309","3450","3950","Amount","0","0","0","Body free size from 34” to 48“ (One size )","White","2","3450",""
"cords set - 29","","Cords set","","","","Pcs","","0","0","0","0","66709342","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brown","5","3350",""
"cords set - 29","","Cords set","","","","Pcs","","0","0","0","0","66797488","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Sky blue","5","3350",""
"cords set - 29","","Cords set","","","","Pcs","","0","0","0","0","66837689","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","White","10","3350",""
"cords set - 29","","Cords set","","","","Pcs","","0","0","0","0","66849951","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Off white","5","3350",""
"cords set - 29","","Cords set","","","","Pcs","","0","0","0","0","28582768","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","0","0",""
"Miyako Cords Set - 23","","miyako cords set","","","","Pcs","","0","0","0","0","67097435","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","blue","0","3350",""
"Miyako Cords Set - 23","","miyako cords set","","","","Pcs","","0","0","0","0","67097439","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Pink","0","3350",""
"Miyako Cords Set - 23","","miyako cords set","","","","Pcs","","0","0","0","0","67097441","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Off white","1","3350",""
"Miyako Cords Set - 23","","miyako cords set","","","","Pcs","","0","0","0","0","67097444","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Yellow","0","3350",""
"Miyako one piecs - 22","","miyako one piecs","","","","Pcs","","0","0","0","0","67355651","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brown","1","3350",""
"Miyako one piecs - 22","","miyako one piecs","","","","Pcs","","0","0","0","0","67367963","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","0","3350",""
"Miyako one piecs - 22","","miyako one piecs","","","","Pcs","","0","0","0","0","67385178","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","red","12","3350",""
"Beach Gown - 34","","beach gown","","","","Pcs","","0","0","0","0","67807405","4000","4500","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","Beige colour","0","4000",""
"Beach Gown - 34","","beach gown","","","","Pcs","","0","0","0","0","67807407","4000","4500","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","Minty green","1","4000",""
"Beach Gown - 34","","beach gown","","","","Pcs","","0","0","0","0","67807409","4000","4500","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","Yellow","1","4000",""
"Beach Gown - 34","","beach gown","","","","Pcs","","0","0","0","0","67933598","4000","4500","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","Off white","0","4000",""
"Beach Gown - 34","","beach gown","","","","Pcs","","0","0","0","0","67933600","4000","4500","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","Coffee","1","4000",""
"Beach Gown - 34","","beach gown","","","","Pcs","","0","0","0","0","67933602","4000","4500","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","dark Maroon","6","4000",""
"beach gown 35","","beach gown","","","","Pcs","","0","0","0","0","95181608","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brown","0","0",""
"beach gown 35","","beach gown","","","","Pcs","","0","0","0","0","95181611","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","0","0",""
"crds set 30","","Cords set","","","","Pcs","","0","0","0","0","95718461","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Sky blue","1","3350",""
"crds set 30","","Cords set","","","","Pcs","","0","0","0","0","95718463","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brown","3","3350",""
"crds set 30","","Cords set","","","","Pcs","","0","0","0","0","95718465","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Off white","2","3350",""
"crds set 30","","Cords set","","","","Pcs","","0","0","0","0","95718466","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","3","3350",""
"meyako cords set 23","","miyako cords set","","","","Pcs","","0","0","0","0","98874792","3750","4250","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","blue","1","3750",""
"meyako cords set 23","","miyako cords set","","","","Pcs","","0","0","0","0","98874794","3750","4250","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","5","3750",""
"meyako cords set 23","","miyako cords set","","","","Pcs","","0","0","0","0","98874796","3750","4250","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Milty green","1","3750",""
"cords set 31","","Cords set","","","","Pcs","","0","0","0","0","21598006","2950","3450","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Black","5","2950",""
"cords set 31","","Cords set","","","","Pcs","","0","0","0","0","21598008","2950","3450","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Coffee","5","2950",""
"cordst set 31","","Cords set","","","","Pics","","0","0","0","0","22488497","2950","3450","Amount","0","0","0","Body free size from 34” to 46 “ (One size )","Black","5","2950",""
"cordst set 31","","Cords set","","","","Pics","","0","0","0","0","22488500","2950","3450","Amount","0","0","0","Body free size from 34” to 46 “ (One size )","Coffee","5","2950",""
"cods set 31","","Cords set","","","","Pcs","","0","0","0","0","98768403","3150","3650","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Black","0","3150",""
"cods set 31","","Cords set","","","","Pcs","","0","0","0","0","98768406","3150","3650","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Coffee","14","3150",""
"cods set 31","","Cords set","","","","Pcs","","0","0","0","0","98768409","3150","3650","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Brick Color","2","3150",""
"cods set 31","","Cords set","","","","Pcs","","0","0","0","0","98768411","3150","3650","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Brown","0","3150",""
"cods set 31","","Cords set","","","","Pcs","","0","0","0","0","98768414","3150","3650","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Cream","4","3150",""
"cods set 31","","Cords set","","","","Pcs","","0","0","0","0","98768416","3150","3650","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Olive","4","3150",""
"cods set 32","","Cords set","","","","Pcs","","0","0","0","0","78798483","2050","2450","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","red","6","2050",""
"cods set 32","","Cords set","","","","Pcs","","0","0","0","0","78798485","2050","2450","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","1","2050",""
"cods set 32","","Cords set","","","","Pcs","","0","0","0","0","78798487","2050","2450","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","blue","0","2050",""
"long drees 10","","long dress","","","","Pics","","0","0","0","0","17362334","4100","4850","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Pest","2","4100",""
"long drees 10","","long dress","","","","Pics","","0","0","0","0","17362337","4100","4850","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Black","0","4100",""
"long drees 10","","long dress","","","","Pics","","0","0","0","0","17362339","4100","4850","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Beige colour","0","4100",""
"long drees 11","","long dress","","","","Pics","","0","0","0","0","18480879","4100","4850","Amount","0","0","0","Body free size from 34” to 46“ (One size )","red","0","4100",""
"long drees 11","","long dress","","","","Pics","","0","0","0","0","18480880","4100","4850","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Off white","1","4100",""
"long drees 11","","long dress","","","","Pics","","0","0","0","0","18480882","4100","4850","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Pest","0","4100",""
"long drees 11","","long dress","","","","Pics","","0","0","0","0","88338969","4100","4850","Amount","0","0","0","Free Size Up to 34 to 48","red","0","4100",""
"long drees 11","","long dress","","","","Pics","","0","0","0","0","88338971","4100","4850","Amount","0","0","0","Free Size Up to 34 to 48","Off white","4","4100",""
"long drees 11","","long dress","","","","Pics","","0","0","0","0","88338972","4100","4850","Amount","0","0","0","Free Size Up to 34 to 48","Pest","0","4100",""
"long drees 11","","long dress","","","","Pics","","0","0","0","0","88338974","4100","4850","Amount","0","0","0","Free Size Up to 34 to 48","black & white","3","4100",""
"long drees 11","","long dress","","","","Pics","","0","0","0","0","88338975","4100","4850","Amount","0","0","0","Free Size Up to 34 to 48","Black","0","4100",""
"long drees 11","","long dress","","","","Pics","","0","0","0","0","88338977","4100","4850","Amount","0","0","0","Free Size Up to 34 to 48","Golden","0","4100",""
"hair care shampoo 1","","hair care shampoo","","","","Gm","","0","0","0","0","53354674","500","850","Amount","0","0","0","","Purple","12","500",""
"hair care shampoo 1","","hair care shampoo","","","","Gm","","0","0","0","0","53354676","500","850","Amount","0","0","0","","Pink","17","500",""
"hair care shampoo 1","","hair care shampoo","","","","Gm","","0","0","0","0","53354678","500","850","Amount","0","0","0","","red","13","500",""
"hair care shampoo 1","","hair care shampoo","","","","Gm","","0","0","0","0","53354680","500","850","Amount","0","0","0","","Yellow","9","500",""
"hair care shampoo 1","","hair care shampoo","","","","Gm","","0","0","0","0","53354681","500","850","Amount","0","0","0","","Green","11","500",""
"hair care shampoo 1","","hair care shampoo","","","","Gm","","0","0","0","0","53354683","500","850","Amount","0","0","0","","Orange","6","500",""
"meyako one pice 23","","miyako one piecs","","","","Pics","","0","0","0","0","85998940","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","red","2","3350",""
"meyako one pice 23","","miyako one piecs","","","","Pics","","0","0","0","0","85998943","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brown","1","3350",""
"meyako one pice 23","","miyako one piecs","","","","Pics","","0","0","0","0","85998945","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","navy blue","0","3350",""
"cotton two pice 27","","Cotton set two piece","","","","Pics","","0","0","0","0","87259329","1950","2450","Amount","0","0","0","Body free size from 34” to 48“ (One size )","blue","3","1950",""
"cotton two pice 27","","Cotton set two piece","","","","Pics","","0","0","0","0","87259331","1950","2450","Amount","0","0","0","Body free size from 34” to 48“ (One size )","Black","0","1950",""
"cotton two pice 27","","Cotton set two piece","","","","Pics","","0","0","0","0","87259333","1950","2450","Amount","0","0","0","Body free size from 34” to 48“ (One size )","Brown","0","1950",""
"cotton two pice 27","","Cotton set two piece","","","","Pics","","0","0","0","0","87259334","1950","2450","Amount","0","0","0","Body free size from 34” to 48“ (One size )","red","1","1950",""
"cotton two pice 27","","Cotton set two piece","","","","Pics","","0","0","0","0","87259336","1950","2450","Amount","0","0","0","Body free size from 34” to 48“ (One size )","Green","0","1950",""
"shirt & midi shirt - 41","","shirt & midi shirt","","","","Pics","","0","0","0","0","91273948","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","hot pink","2","1950",""
"shirt & midi shirt - 41","","shirt & midi shirt","","","","Pics","","0","0","0","0","91273950","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","White","1","1950",""
"shirt & midi shirt - 42","","shirt & midi shirt","","","","Pics","","0","0","0","0","91529597","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","2","1950",""
"shirt & midi shirt - 42","","shirt & midi shirt","","","","Pics","","0","0","0","0","91529599","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","White","1","1950",""
"shirt & midi shirt - 42","","shirt & midi shirt","","","","Pics","","0","0","0","0","91529601","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Coffee","0","1950",""
"shirt & midi shirt - 42","","shirt & midi shirt","","","","Pics","","0","0","0","0","91529604","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Off white","0","1950",""
"shirt & midi shirt - 43","","shirt & midi shirt","","","","Pics","","0","0","0","0","91942873","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","White","2","1950",""
"shirt & midi shirt - 43","","shirt & midi shirt","","","","Pics","","0","0","0","0","91942875","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","0","1950",""
"shirt & midi shirt - 43","","shirt & midi shirt","","","","Pics","","0","0","0","0","91942877","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Off white","0","1950",""
"shirt & midi shirt - 43","","shirt & midi shirt","","","","Pics","","0","0","0","0","91942878","1950","2550","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Coffee","0","1950",""
"beach gown  35","","beach gown","","","","Pics","","0","0","0","0","93054491","3350","3850","Amount","0","0","0","Body free size from 34” to 44“ (One size )","Ice blue","0","3350",""
"beach gown  35","","beach gown","","","","Pics","","0","0","0","0","93054493","3350","3850","Amount","0","0","0","Body free size from 34” to 44“ (One size )","See green","0","3350",""
"beach gown  35","","beach gown","","","","Pics","","0","0","0","0","93054495","3350","3850","Amount","0","0","0","Body free size from 34” to 44“ (One size )","Pink","1","3350",""
"cods set 33","","Cords set","","","","Pics","","0","0","0","0","93239173","4000","4500","Amount","0","0","0","Body free size from 30” to 38 “ (One size )","White","0","3650",""
"cods set 33","","Cords set","","","","Pics","","0","0","0","0","93239176","3650","4500","Amount","0","0","0","Body free size from 30” to 38 “ (One size )","blue","18","3650",""
"meyako one pice 24","","miyako one piecs","","","","Pics","","0","0","0","0","96756034","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Yellow","6","3350",""
"meyako one pice 24","","miyako one piecs","","","","Pics","","0","0","0","0","96756037","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","0","3350",""
"meyako one pice 24","","miyako one piecs","","","","Pics","","0","0","0","0","96756039","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Terracotta","12","3350",""
"meyako one pice 24","","miyako one piecs","","","","Pics","","0","0","0","0","96756041","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Gray ash","6","3350",""
"meyako one pice 24","","miyako one piecs","","","","Pics","","0","0","0","0","96756043","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Brown","0","3350",""
"meyako one pice 24","","miyako one piecs","","","","Pics","","0","0","0","0","96756045","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Powder blue","0","3350",""
"meyako one pice 24","","miyako one piecs","","","","Pics","","0","0","0","0","96756046","3350","3850","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Royel blue","0","3350",""
"modest cod set 52","","Modest Cord's Set","","","","Pics","","0","0","0","0","57659945","2450","2950","Amount","0","0","0","Body free size from 34” to 46“ (One size )","blue ash","10","2450",""
"modest cod set 52","","Modest Cord's Set","","","","Pics","","0","0","0","0","57659947","2450","2950","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Beige colour","0","2450",""
"modest cod set 52","","Modest Cord's Set","","","","Pics","","0","0","0","0","57659949","2450","2950","Amount","0","0","0","Body free size from 34” to 46“ (One size )","burgendy marron","0","2450",""
"modest cod set 52","","Modest Cord's Set","","","","Pics","","0","0","0","0","57659950","2450","2950","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Black","1","2450",""
"modest cods set 53","","Modest Cord's Set","","","","Pics","","0","0","0","0","57989544","2450","2950","Amount","0","0","0","Body free size from 34” to 46“ (One size )","dark Maroon","1","2450",""
"modest cods set 53","","Modest Cord's Set","","","","Pics","","0","0","0","0","57989546","2450","2950","Amount","0","0","0","Body free size from 34” to 46“ (One size )","See green","0","2450",""
"modest cods set 53","","Modest Cord's Set","","","","Pics","","0","0","0","0","57989548","2450","2950","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Beige colour","1","2450",""
"modest cods set 53","","Modest Cord's Set","","","","Pics","","0","0","0","0","57989549","2450","2950","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Black","0","2450",""
"cods set 34","","Cords set","","","","Pics","","0","0","0","0","56587111","3450","3950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","red","0","3450",""
"cods set 34","","Cords set","","","","Pics","","0","0","0","0","56587113","3450","3950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Caramel","1","3450",""
"cods set 34","","Cords set","","","","Pics","","0","0","0","0","56587115","3450","3950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Light levender","2","3450",""
"cods set 34","","Cords set","","","","Pics","","0","0","0","0","56587117","3450","3950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Parrot Color","1","3450",""
"cods set 34","","Cords set","","","","Pics","","0","0","0","0","56587119","3450","3950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","White","0","3450",""
"cods set 34","","Cords set","","","","Pics","","0","0","0","0","56587121","3450","3950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Milty green","5","3450",""
"cods set 35","","Cords set","","","","Pics","","0","0","0","0","52108556","3150","3650","Amount","0","0","0","Body free size from 34” to 46“ (One size )","blue","4","3150",""
"cods set 35","","Cords set","","","","Pics","","0","0","0","0","52108559","3150","3650","Amount","0","0","0","Body free size from 34” to 46“ (One size )","red","0","3150",""
"cods set 35","","Cords set","","","","Pics","","0","0","0","0","52108561","3150","3650","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Brown","4","3150",""
"cods set 35","","Cords set","","","","Pics","","0","0","0","0","52108564","3150","3650","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Black","0","3150",""
"plazoo skirt 8","","Palazzo Skirt","","","","Pics","","0","0","0","0","53579482","1650","2150","Amount","0","0","0","Body free size from 34” to 46“ (One size )","White","5","1650",""
"plazoo skirt 8","","Palazzo Skirt","","","","Pics","","0","0","0","0","53579485","1650","2150","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Off white","5","1650",""
"cods set 36","","Cords set","","","","Pics","","0","0","0","0","54523649","2450","2950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","White","1","2450",""
"cods set 36","","Cords set","","","","Pics","","0","0","0","0","54523652","2450","2950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Off white","0","2450",""
"plazoo skirt 9","","Palazzo Skirt","","","","Pics","","0","0","0","0","56358045","1650","2150","Amount","0","0","0","Body free size from 34” to 46“ (One size )","White","4","1650",""
"plazoo skirt 9","","Palazzo Skirt","","","","Pics","","0","0","0","0","56358048","1650","2150","Amount","0","0","0","Body free size from 34” to 46“ (One size )","Off white","4","1650",""
"cods set  36","","Cords set","","","","Pics","","0","0","0","0","56701219","2450","2950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Off white","2","2450",""
"cods set  36","","Cords set","","","","Pics","","0","0","0","0","56701222","2450","2950","Amount","0","0","0","Body free size from 34” to 50“ (One size )","Cream","1","2450",""
"beach gown 36","","beach gown","","","","Pics","","0","0","0","0","57040831","3450","3850","Amount","0","0","0","Body free size from 34” to 48“ (One size )","Pink","1","3450",""
"beach gown 36","","beach gown","","","","Pics","","0","0","0","0","57040833","3450","3850","Amount","0","0","0","Body free size from 34” to 48“ (One size )","blue","4","3450",""
"beach gown 36","","beach gown","","","","Pics","","0","0","0","0","57040834","3450","3850","Amount","0","0","0","Body free size from 34” to 48“ (One size )","Yellow","4","3450",""
"beach gown  37","","beach gown","","","","Pics","","0","0","0","0","57273685","3150","3650","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","blue","2","3150",""
"beach gown  37","","beach gown","","","","Pics","","0","0","0","0","57273688","3150","3650","Amount","0","0","0","Body free size from 34” to 40 “ (One size )","Green","2","3150",""
